geslacht_src,lft_src,etngrp_src,oplniv_src,com_src,geslacht_dst,lft_dst,etngrp_dst,oplniv_dst,com_dst,n
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[50,60)",Turks,2,0,1100
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[50,60)",Turks,3,0,200
Vrouw,"[20,30)",Overig,2,0,Man,"[40,50)",Surinaams,1,0,4000
Vrouw,"[20,30)",Overig,2,0,Man,"[40,50)",Surinaams,2,0,8000
Vrouw,"[20,30)",Overig,2,0,Man,"[40,50)",Surinaams,3,0,2900
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[30,40)",Marokkaans,1,0,3500
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[30,40)",Marokkaans,2,0,14200
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[30,40)",Marokkaans,3,0,5900
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[60,70)",Surinaams,1,0,5700
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[60,70)",Surinaams,2,0,8300
Vrouw,"[20,30)",Overig,2,0,Vrouw,"[60,70)",Surinaams,3,0,1700
Vrouw,"[20,30)",Overig,2,0,Man,"[30,40)",Turks,1,0,48100
Vrouw,"[20,30)",Overig,2,0,Man,"[30,40)",Turks,2,0,4100
Vrouw,"[20,30)",Overig,2,0,Man,"[30,40)",Turks,3,0,2500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Overig,1,0,7800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Overig,2,0,187300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Overig,3,0,435200
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Autochtoon,1,0,8400
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Autochtoon,2,0,32400
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Autochtoon,3,0,86100
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Autochtoon,1,0,11400
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Autochtoon,2,0,7400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Autochtoon,1,0,11600
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Autochtoon,2,0,163000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Autochtoon,3,0,812300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Autochtoon,1,0,11800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Autochtoon,2,0,13600
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Autochtoon,1,0,6000
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Autochtoon,2,0,125000
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Autochtoon,3,0,472700
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Overig,1,0,55800
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Overig,2,0,73500
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Overig,3,0,304200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Autochtoon,1,0,3900
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Autochtoon,2,0,32400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Autochtoon,3,0,153200
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Marokkaans,1,0,2600
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Marokkaans,2,0,13400
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Marokkaans,3,0,8800
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Autochtoon,1,0,4600
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Autochtoon,2,0,29900
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Autochtoon,3,0,152800
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Turks,1,0,1300
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Turks,2,0,7900
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Turks,3,0,10300
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Overig,1,0,2900
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Overig,2,0,4200
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Overig,3,0,6800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Overig,1,0,9400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Overig,2,0,48200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Overig,3,0,300300
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Marokkaans,1,0,5500
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Marokkaans,2,0,1800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Overig,1,0,6300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Overig,2,0,50200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Overig,3,0,36400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Overig,1,0,6600
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Overig,2,0,20000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Overig,3,0,74800
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Surinaams,1,0,2900
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Surinaams,2,0,1300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Overig,1,0,9300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Overig,2,0,7300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Autochtoon,1,0,5500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Autochtoon,2,0,42100
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Autochtoon,3,0,370300
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Overig,1,0,8100
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Overig,2,0,3900
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Marokkaans,1,0,500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Marokkaans,2,0,1500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Marokkaans,3,0,300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[70,80)",Overig,3,0,200
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Overig,1,0,6600
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Overig,2,0,77000
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Overig,3,0,247400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[70,80)",Autochtoon,3,0,700
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Surinaams,1,0,3900
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Surinaams,2,0,16500
Vrouw,"[20,30)",Overig,3,0,Man,"[20,30)",Surinaams,3,0,9600
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Marokkaans,1,0,6000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Marokkaans,2,0,2700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Surinaams,1,0,2600
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Surinaams,2,0,9700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Surinaams,3,0,8900
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Surinaams,1,0,4000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Surinaams,2,0,13000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Surinaams,3,0,7500
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Marokkaans,1,0,2500
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Marokkaans,2,0,5100
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Marokkaans,3,0,7500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Turks,1,0,800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Turks,2,0,3700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Turks,3,0,16000
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Marokkaans,1,0,1700
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Marokkaans,3,0,200
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Marokkaans,1,0,2600
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Marokkaans,2,0,13200
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Marokkaans,3,0,9100
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Overig,1,0,2500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Overig,2,0,4100
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Overig,3,0,9400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Surinaams,1,0,2500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Surinaams,2,0,29700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Surinaams,3,0,30900
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Overig,1,0,7000
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Overig,2,0,13900
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Overig,3,0,35400
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Surinaams,1,0,14600
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Surinaams,2,0,1300
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Surinaams,3,0,1100
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Autochtoon,1,0,4300
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Autochtoon,2,0,44700
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Autochtoon,3,0,328700
Vrouw,"[20,30)",Overig,3,0,Man,"[70,80)",Autochtoon,1,0,200
Vrouw,"[20,30)",Overig,3,0,Man,"[70,80)",Autochtoon,2,0,200
Vrouw,"[20,30)",Overig,3,0,Man,"[70,80)",Autochtoon,3,0,1500
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Turks,1,0,2100
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Turks,2,0,800
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Turks,3,0,700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Autochtoon,1,0,7700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Autochtoon,2,0,14200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Autochtoon,3,0,35400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Autochtoon,1,0,7500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Autochtoon,2,0,54200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Autochtoon,3,0,80800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Turks,1,0,1000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Turks,2,0,11100
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Turks,3,0,18600
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Overig,1,0,7600
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Overig,2,0,30400
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Overig,3,0,63000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Marokkaans,1,0,2000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Marokkaans,2,0,27900
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[20,30)",Marokkaans,3,0,16300
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Marokkaans,1,0,1400
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Marokkaans,2,0,4200
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Marokkaans,3,0,1200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Marokkaans,1,0,1400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Marokkaans,2,0,4300
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Marokkaans,3,0,4800
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Autochtoon,1,0,3600
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Autochtoon,2,0,11100
Vrouw,"[20,30)",Overig,3,0,Man,"[60,70)",Autochtoon,3,0,124200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Turks,1,0,800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Turks,2,0,2200
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[40,50)",Turks,3,0,1800
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Turks,1,0,1300
Vrouw,"[20,30)",Overig,3,0,Man,"[0,20)",Turks,2,0,500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Surinaams,1,0,1400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Surinaams,2,0,11000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Surinaams,3,0,18700
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Marokkaans,1,0,100
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Turks,1,0,900
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Turks,2,0,2100
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Turks,3,0,5400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Turks,1,0,1500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Turks,2,0,800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Surinaams,1,0,3800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[0,20)",Surinaams,2,0,2000
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Surinaams,1,0,3200
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Surinaams,2,0,6500
Vrouw,"[20,30)",Overig,3,0,Man,"[50,60)",Surinaams,3,0,4000
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Surinaams,1,0,4000
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Surinaams,2,0,10200
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Surinaams,3,0,8500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Turks,1,0,800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Turks,2,0,7400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[50,60)",Turks,3,0,400
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Surinaams,1,0,3000
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Surinaams,2,0,6300
Vrouw,"[20,30)",Overig,3,0,Man,"[40,50)",Surinaams,3,0,5600
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Marokkaans,1,0,8500
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Marokkaans,2,0,10400
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[30,40)",Marokkaans,3,0,17800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Surinaams,1,0,800
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Surinaams,2,0,3000
Vrouw,"[20,30)",Overig,3,0,Vrouw,"[60,70)",Surinaams,3,0,1900
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Turks,1,0,1500
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Turks,2,0,4500
Vrouw,"[20,30)",Overig,3,0,Man,"[30,40)",Turks,3,0,13800
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Overig,1,0,1500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Overig,2,0,11900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Overig,3,0,8800
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Autochtoon,1,0,32500
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Autochtoon,2,0,39800
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Autochtoon,3,0,31900
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Autochtoon,1,0,2900
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Autochtoon,2,0,1200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Autochtoon,1,0,1600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Autochtoon,2,0,9900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Autochtoon,3,0,21800
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Autochtoon,1,0,2200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Autochtoon,2,0,1700
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Autochtoon,1,0,4100
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Autochtoon,2,0,18500
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Autochtoon,3,0,13700
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Overig,1,0,12400
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Overig,2,0,9000
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Overig,3,0,19300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Autochtoon,1,0,4600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Autochtoon,2,0,16300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Autochtoon,3,0,21500
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Marokkaans,1,0,2000
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Marokkaans,2,0,6700
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Marokkaans,3,0,1700
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Autochtoon,1,0,11700
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Autochtoon,2,0,21200
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Autochtoon,3,0,24400
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Turks,1,0,1100
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Turks,2,0,4000
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Turks,3,0,1000
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Overig,1,0,7100
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Overig,2,0,4000
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Overig,3,0,4400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Overig,1,0,3200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Overig,2,0,4400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Overig,3,0,10900
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Marokkaans,1,0,1600
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Marokkaans,2,0,400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Overig,1,0,8000
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Overig,2,0,8300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Overig,3,0,6000
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Overig,1,0,7600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Overig,2,0,4700
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Overig,3,0,8400
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Surinaams,1,0,1000
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Surinaams,2,0,300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Overig,1,0,1900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Overig,2,0,700
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Autochtoon,1,0,1900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Autochtoon,2,0,6400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Autochtoon,3,0,28000
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Overig,1,0,2500
Man,"[50,60)",Autochtoon,1,0,Man,"[0,20)",Overig,2,0,700
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Marokkaans,1,0,4300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Marokkaans,2,0,2200
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Overig,1,0,3700
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Overig,2,0,9200
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Overig,3,0,4100
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[70,80)",Autochtoon,3,0,200
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Surinaams,1,0,3000
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Surinaams,2,0,6600
Man,"[50,60)",Autochtoon,1,0,Man,"[20,30)",Surinaams,3,0,600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Marokkaans,1,0,1300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[0,20)",Marokkaans,2,0,300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Surinaams,1,0,3900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Surinaams,2,0,5100
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Surinaams,3,0,2400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Surinaams,1,0,7600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Surinaams,2,0,11100
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Surinaams,3,0,2300
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Marokkaans,1,0,8500
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Marokkaans,2,0,9900
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Marokkaans,3,0,2500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Turks,1,0,600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Turks,2,0,1900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[30,40)",Turks,3,0,3000
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Marokkaans,1,0,1600
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Marokkaans,2,0,300
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Marokkaans,1,0,4700
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Marokkaans,2,0,8700
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Marokkaans,3,0,3200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Overig,1,0,3700
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Overig,2,0,3500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Overig,3,0,2100
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Surinaams,1,0,800
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Surinaams,2,0,3600
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Surinaams,3,0,1400
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Overig,1,0,18000
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Overig,2,0,17300
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Overig,3,0,12200
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Surinaams,1,0,5700
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Surinaams,2,0,3900
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Surinaams,3,0,400
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Autochtoon,1,0,9200
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Autochtoon,2,0,14700
Man,"[50,60)",Autochtoon,1,0,Man,"[30,40)",Autochtoon,3,0,26900
Man,"[50,60)",Autochtoon,1,0,Man,"[70,80)",Autochtoon,1,0,1700
Man,"[50,60)",Autochtoon,1,0,Man,"[70,80)",Autochtoon,2,0,500
Man,"[50,60)",Autochtoon,1,0,Man,"[70,80)",Autochtoon,3,0,100
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Turks,1,0,10900
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Turks,2,0,2500
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Turks,3,0,500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Autochtoon,1,0,15200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Autochtoon,2,0,4100
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Autochtoon,3,0,5400
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Autochtoon,1,0,18900
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Autochtoon,2,0,24300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[50,60)",Autochtoon,3,0,23300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Turks,1,0,200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Turks,2,0,2000
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Turks,3,0,1100
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Overig,1,0,32100
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Overig,2,0,11100
Man,"[50,60)",Autochtoon,1,0,Man,"[40,50)",Overig,3,0,15300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Marokkaans,1,0,700
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Marokkaans,2,0,4500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[20,30)",Marokkaans,3,0,2500
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Marokkaans,1,0,21300
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Marokkaans,2,0,4900
Man,"[50,60)",Autochtoon,1,0,Man,"[50,60)",Marokkaans,3,0,1200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[60,70)",Turks,1,0,1000
Man,"[50,60)",Autochtoon,1,0,Man,"[70,80)",Overig,3,0,200
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Marokkaans,1,0,2500
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Marokkaans,2,0,1300
Man,"[50,60)",Autochtoon,1,0,Vrouw,"[40,50)",Marokkaans,3,0,4400
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Autochtoon,1,0,18000
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Autochtoon,2,0,22900
Man,"[50,60)",Autochtoon,1,0,Man,"[60,70)",Autochtoon,3,0,13600
